GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US0604734,0604734,"Bear Valley Springs CDP, California",2153,215,82528,11624,91.7,3.9,81703,13137,3.2,2.6,95563,38583,0.0,1.5,-,**,2.0,1.9,-,**,0.0,1.5,-,**,0.0,1.5,-,**,3.1,2.3,110368,40989,10.2,5.3,74196,68798,82.2,6.7,82284,12652,0.0,1.5,-,**,9.5,4.1,53846,45515,50.1,6.3,107986,11010,40.4,5.9,64792,11875,1611,221,97576,11766,26.2,7.0,96875,16823,73.8,7.0,97729,22059,89.1,5.5,96780,15527,9.4,5.1,83750,57727,1.5,2.3,-,**,542,169,51009,14528,61.8,16.7,49750,18054,38.7,16.8,34300,29432,23.1,17.8,63567,41741,38.2,16.7,75647,23890,33.8,16.0,75560,24175,4.4,5.4,-,**,31.7,(X),(X),(X),29.9,(X),(X),(X),37.1,(X),(X),(X)
1600000US0604758,0604758,"Beaumont city, California",12752,309,68369,3112,74.9,2.3,68653,3919,5.5,1.3,87824,23886,0.7,0.4,48158,33314,7.5,1.2,67143,6107,0.2,0.3,-,**,8.0,1.8,55020,9115,3.2,1.1,102708,35366,33.6,2.2,55325,7390,51.4,2.4,78845,6006,1.8,0.7,37250,12957,38.2,2.3,76373,6881,36.8,2.7,75614,8750,23.1,1.4,49703,10340,10057,262,73448,3839,51.3,2.4,69891,6953,48.7,2.4,75417,5671,77.2,2.3,82234,5092,16.1,2.1,39196,5430,6.8,1.6,69187,5134,2695,312,42665,9775,57.7,6.5,37644,10487,47.1,6.7,29405,13910,10.6,2.8,61063,19981,42.3,6.5,52021,18366,28.9,5.3,35481,15547,13.4,5.2,87045,43670,33.2,(X),(X),(X),33.6,(X),(X),(X),26.0,(X),(X),(X)
1600000US0604772,0604772,"Beckwourth CDP, California",180,78,68529,61024,100.0,16.5,68529,61024,0.0,16.5,-,**,0.0,16.5,-,**,0.0,16.5,-,**,0.0,16.5,-,**,0.0,16.5,-,**,0.0,16.5,-,**,5.6,9.6,-,**,94.4,9.6,69265,60560,0.0,16.5,-,**,18.9,22.3,-,**,46.1,34.1,92951,78081,35.0,34.9,-,**,61,46,-,**,27.9,40.9,-,**,72.1,40.9,-,**,47.5,44.0,-,**,52.5,44.0,-,**,0.0,38.0,-,**,119,80,-,**,89.1,20.1,-,**,89.1,20.1,-,**,0.0,23.6,-,**,10.9,20.1,-,**,10.9,20.1,-,**,0.0,23.6,-,**,55.0,(X),(X),(X),24.6,(X),(X),(X),70.6,(X),(X),(X)
1600000US0604856,0604856,"Belden CDP, California",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1600000US0604870,0604870,"Bell city, California",8891,253,38823,2170,69.6,3.0,39025,2288,1.0,0.7,-,**,0.3,0.3,-,**,0.8,0.7,-,**,0.4,0.5,-,**,26.4,2.8,37356,5420,1.5,0.6,42935,27190,93.4,1.5,39105,2285,4.3,1.1,32460,7444,2.4,0.8,33333,29514,45.7,2.9,40962,2770,37.6,2.9,41448,4271,14.3,1.8,23333,5061,7677,217,39335,2544,55.1,2.9,37293,3118,44.9,2.9,42243,4002,63.2,3.5,45778,3147,26.0,3.3,25039,3327,10.9,2.2,37621,7092,1214,182,19042,3872,51.0,9.3,13495,3287,44.2,9.6,12045,1342,6.8,4.0,37604,8171,49.0,9.3,31172,14007,40.4,8.7,22500,15773,8.6,4.4,42417,18932,39.6,(X),(X),(X),38.5,(X),(X),(X),29.6,(X),(X),(X)
1600000US0604926,0604926,"Bella Vista CDP, California",989,90,51625,6323,96.0,2.7,51696,6495,0.0,3.2,-,**,1.4,1.5,-,**,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,2.6,2.2,-,**,6.9,4.2,22283,2742,89.1,4.0,53203,9863,1.2,1.2,-,**,16.4,5.6,62368,26734,52.9,6.6,51294,4887,29.5,5.7,46481,14346,700,87,59485,9705,24.0,7.6,62188,19821,76.0,7.6,58250,13088,78.9,7.5,71316,13078,15.7,5.6,24643,5876,5.4,4.2,-,**,289,65,43092,8603,48.8,14.7,31016,10319,35.3,13.2,26500,11218,13.5,9.1,-,**,51.2,14.7,50200,7176,38.8,12.5,46765,8388,12.5,9.7,60132,20472,26.9,(X),(X),(X),26.6,(X),(X),(X),27.7,(X),(X),(X)
1600000US0604938,0604938,"Bell Canyon CDP, California",684,67,201875,35230,81.1,6.8,209583,57041,3.5,3.4,-,**,2.2,2.5,-,**,7.3,4.5,"250,000+",***,0.0,4.6,-,**,0.0,4.6,-,**,5.8,4.9,24500,11146,3.8,2.6,121250,52887,78.2,6.9,210298,55334,0.0,4.6,-,**,18.7,5.4,-,**,59.6,6.8,243375,41856,21.6,6.1,140500,51707,627,72,210766,38510,40.7,7.1,182250,121073,59.3,7.1,211613,35178,87.4,6.4,242750,52917,9.3,5.3,123438,71773,3.3,3.7,-,**,57,30,133603,20664,29.8,23.4,13472,4004,29.8,23.4,13472,4004,0.0,39.3,-,**,70.2,23.4,134412,53790,28.1,25.8,165625,98833,42.1,33.2,-,**,42.7,(X),(X),(X),44.3,(X),(X),(X),19.3,(X),(X),(X)
1600000US0604982,0604982,"Bellflower city, California",23238,508,50704,1721,39.6,1.9,52393,4217,17.5,1.2,45746,6361,0.6,0.2,46250,37353,11.8,0.9,66042,9045,0.1,0.1,51667,13711,28.0,2.1,45361,3849,2.4,0.6,70637,12966,45.9,1.8,47844,3081,23.4,1.4,55126,4070,2.7,0.6,37713,3549,38.0,2.0,50585,2380,42.3,2.1,58469,2312,17.0,1.2,36875,4608,17267,288,55814,2124,52.3,2.2,48291,4130,47.7,2.2,61384,1805,63.1,2.1,64763,4132,27.3,1.9,40279,2565,9.6,1.5,45579,7216,5971,427,31775,3184,50.2,3.6,24770,3143,43.0,3.4,21132,5649,7.1,2.2,59375,10741,49.8,3.6,37439,5897,41.5,3.7,33324,5648,8.3,2.0,64083,6810,31.0,(X),(X),(X),31.0,(X),(X),(X),26.8,(X),(X),(X)
1600000US0604996,0604996,"Bell Gardens city, California",9601,211,37183,1615,72.9,2.4,36974,1782,0.4,0.4,16625,16367,0.6,0.4,-,**,1.1,0.5,84779,67564,0.0,0.1,-,**,23.9,2.2,37560,3035,1.0,0.5,46250,16395,94.6,1.1,37227,1625,3.8,1.0,24441,6786,1.8,0.7,50114,17408,46.9,2.6,36042,1336,39.9,2.5,42039,3007,11.4,1.3,24353,5215,8512,204,36816,1510,60.4,2.8,33404,2450,39.6,2.8,45750,4191,61.6,2.9,42560,2855,26.7,2.8,24813,3551,11.7,2.1,34595,3601,1089,171,16250,2096,47.6,8.0,14000,4290,34.0,7.7,11772,1367,13.6,6.0,-,**,52.4,8.0,17971,3761,34.8,7.5,14208,3872,17.6,7.0,53929,14016,41.2,(X),(X),(X),41.0,(X),(X),(X),33.9,(X),(X),(X)
1600000US0605108,0605108,"Belmont city, California",10177,285,120169,6271,66.9,2.8,112849,10275,1.9,0.8,65441,54877,0.2,0.2,-,**,24.6,2.3,155740,14929,0.6,0.7,-,**,2.7,1.2,48604,9618,3.1,1.1,96842,46196,9.7,1.5,75231,28482,61.2,2.9,111833,10684,1.6,0.9,49667,42144,35.9,2.2,153750,23160,37.6,2.1,142353,30832,24.9,1.7,61250,9157,6810,218,162821,14289,47.0,3.1,180282,19951,53.0,3.1,144160,21576,86.3,2.7,183732,12290,10.3,2.4,53792,9708,3.4,1.4,123487,57791,3367,322,57396,9207,55.7,5.8,48175,12793,45.1,6.5,36613,15515,10.7,3.8,81563,60023,44.3,5.8,73389,12537,34.9,5.6,72778,16402,9.3,3.4,76447,18994,25.8,(X),(X),(X),28.3,(X),(X),(X),20.6,(X),(X),(X)
1600000US0605164,0605164,"Belvedere city, California",916,58,178750,32627,95.5,2.3,176161,25894,0.0,3.5,-,**,0.0,3.5,-,**,3.5,2.2,"250,000+",***,0.0,3.5,-,**,0.0,3.5,-,**,1.0,1.1,-,**,2.7,2.1,176964,72739,92.8,3.2,175357,30373,0.0,3.5,-,**,9.7,3.6,"250,000+",***,41.3,4.7,"250,000+",***,49.0,4.2,121750,53860,609,62,"250,000+",***,41.1,5.9,"250,000+",***,58.9,5.9,175893,34803,91.1,4.6,"250,000+",***,4.1,2.6,-,**,4.8,3.7,-,**,307,60,105139,55880,69.7,10.6,120500,46022,68.4,10.9,117000,46855,1.3,1.7,-,**,30.3,10.6,-,**,27.0,10.7,50125,32807,3.3,3.5,-,**,36.4,(X),(X),(X),37.8,(X),(X),(X),31.9,(X),(X),(X)
1600000US0605262,0605262,"Benbow CDP, California",108,53,45795,20546,100.0,25.5,45795,20546,0.0,25.5,-,**,0.0,25.5,-,**,0.0,25.5,-,**,0.0,25.5,-,**,0.0,25.5,-,**,0.0,25.5,-,**,0.0,25.5,-,**,100.0,25.5,45795,20546,0.0,25.5,-,**,28.7,26.1,-,**,39.8,32.4,-,**,31.5,22.5,-,**,81,48,46307,44356,7.4,16.9,-,**,92.6,16.9,45966,33361,74.1,36.8,61250,49938,25.9,36.8,-,**,0.0,31.8,-,**,27,27,38594,21981,70.4,45.7,-,**,33.3,45.2,-,**,37.0,46.2,-,**,29.6,45.7,-,**,29.6,45.7,-,**,0.0,57.1,-,**,14.8,(X),(X),(X),7.4,(X),(X),(X),37.0,(X),(X),(X)
1600000US0605276,0605276,"Bend CDP, California",241,53,49375,8708,97.1,3.7,47283,9242,0.0,12.6,-,**,1.2,1.9,-,**,1.2,2.8,-,**,0.0,12.6,-,**,0.0,12.6,-,**,0.4,1.2,-,**,2.5,3.2,-,**,94.6,5.0,46957,9138,0.0,12.6,-,**,11.6,8.2,-,**,33.6,12.3,80625,48015,54.8,14.9,46957,10187,213,55,51719,10305,11.7,9.6,-,**,88.3,9.6,52188,9965,93.0,4.9,52500,10200,3.8,2.9,45833,9594,3.3,3.7,-,**,28,17,-,**,14.3,17.3,-,**,14.3,17.3,-,**,0.0,56.0,-,**,85.7,17.3,-,**,67.9,24.2,"2,500-",***,17.9,19.2,-,**,36.9,(X),(X),(X),37.1,(X),(X),(X),35.7,(X),(X),(X)
1600000US0605290,0605290,"Benicia city, California",11019,304,87011,5834,77.3,2.3,86422,6506,6.7,1.5,81250,29880,0.5,0.5,63352,27350,9.8,1.5,104750,40916,0.2,0.2,-,**,2.0,0.9,117344,44731,3.4,0.9,88021,29438,10.4,1.6,89808,24598,70.1,2.6,86765,6466,1.7,0.8,9375,3873,25.5,1.9,81200,10211,48.3,2.4,115450,8125,24.6,1.6,59566,5108,7536,203,113218,6833,40.9,2.5,113674,14285,59.1,2.5,112940,7229,76.4,3.4,129746,6932,17.8,2.7,51286,11086,5.8,2.1,88107,16676,3483,301,52489,3346,57.7,5.1,53962,4089,45.9,4.7,51780,5161,11.8,4.4,63611,30837,42.3,5.1,49121,6928,31.5,5.2,46333,14750,10.8,3.3,50924,6190,27.6,(X),(X),(X),26.1,(X),(X),(X),29.6,(X),(X),(X)
1600000US0605332,0605332,"Ben Lomond CDP, California",2507,191,68679,9704,93.3,2.8,73958,10912,0.0,1.3,-,**,0.7,1.2,-,**,1.8,1.9,-,**,0.0,1.3,-,**,1.0,0.9,-,**,3.2,2.3,-,**,9.2,4.0,61923,59662,85.1,4.6,74375,8956,1.0,1.1,-,**,26.8,4.3,69250,9677,51.5,5.5,66711,20076,20.7,3.4,71389,18696,1650,187,85756,17861,38.1,6.2,90185,35902,61.9,6.2,85640,19806,76.5,5.4,91047,17012,16.2,5.4,59487,9700,7.2,3.9,103886,1849,857,157,37163,11429,44.3,10.4,38889,24415,33.1,9.1,35769,17088,11.2,7.6,-,**,55.7,10.4,32639,18113,48.4,10.9,31813,17766,7.2,5.8,-,**,28.4,(X),(X),(X),26.8,(X),(X),(X),28.7,(X),(X),(X)
1600000US0605346,0605346,"Benton CDP, California",148,65,38333,27543,85.8,12.0,-,**,0.0,19.6,-,**,12.2,10.2,37500,15090,2.0,4.7,-,**,0.0,19.6,-,**,0.0,19.6,-,**,0.0,19.6,-,**,0.7,2.0,-,**,85.8,12.0,-,**,0.0,19.6,-,**,10.1,10.7,31250,16393,49.3,23.8,44653,16611,40.5,21.5,25978,4256,68,52,44583,11523,13.2,19.2,-,**,86.8,19.2,47548,8020,82.4,21.8,47596,9817,11.8,16.6,-,**,5.9,8.6,35000,5703,80,38,25900,9824,67.5,26.5,22083,15494,67.5,26.5,22083,15494,0.0,32.1,-,**,32.5,26.5,-,**,32.5,26.5,-,**,0.0,32.1,-,**,32.4,(X),(X),(X),44.1,(X),(X),(X),22.5,(X),(X),(X)
1600000US0606000,0606000,"Berkeley city, California",45923,837,70393,3036,66.8,1.1,88606,4325,9.4,0.7,29897,6673,0.5,0.2,-,**,16.2,1.0,50118,8899,0.3,0.2,-,**,2.5,0.5,65022,17265,4.3,0.5,58160,7838,7.3,0.7,61675,6426,62.8,1.2,91491,4586,12.6,0.7,15941,3104,33.5,1.1,78079,4738,30.0,1.0,94933,6675,24.0,0.8,73482,5296,20421,521,122798,3542,40.3,1.6,139470,9139,59.7,1.6,114814,4857,76.0,1.8,142189,3820,18.1,1.8,52000,7738,5.9,1.0,70972,20683,25502,828,40862,1793,54.0,2.2,39721,3614,36.7,2.1,31881,4458,17.3,1.6,62456,8973,46.0,2.2,41997,3225,28.2,1.9,30897,3427,17.8,1.7,64076,7347,26.4,(X),(X),(X),25.8,(X),(X),(X),25.9,(X),(X),(X)
1600000US0606028,0606028,"Bermuda Dunes CDP, California",2836,171,57569,6873,80.7,6.8,66012,14616,3.1,2.0,-,**,1.1,1.7,-,**,0.6,1.0,-,**,0.0,1.1,-,**,14.5,6.4,34393,25306,0.0,1.1,-,**,26.6,5.6,45170,11065,67.9,5.8,66250,13776,6.7,3.4,73381,33884,37.9,5.9,55484,15236,35.8,6.5,73269,28893,19.7,4.0,47067,20761,1848,236,73058,16078,38.9,8.8,57708,26914,61.1,8.8,74368,14399,65.5,9.1,86886,17554,29.1,8.4,44047,10565,5.4,3.9,66250,51615,988,182,32039,10560,75.8,8.8,31100,3367,57.8,10.2,28140,7925,18.0,9.1,97794,68419,24.2,8.8,59583,16403,18.2,7.7,59551,12208,6.0,5.2,-,**,42.3,(X),(X),(X),36.6,(X),(X),(X),49.8,(X),(X),(X)
1600000US0606070,0606070,"Berry Creek CDP, California",454,82,36912,6076,91.0,5.4,35865,6849,2.4,4.0,-,**,2.6,2.7,-,**,0.0,6.9,-,**,0.0,6.9,-,**,0.9,1.3,-,**,3.1,2.5,-,**,3.5,2.5,-,**,89.2,5.6,35673,6631,0.0,6.9,-,**,17.8,9.1,37708,11646,43.4,9.1,40096,9192,38.8,9.4,35278,8671,301,67,41050,6238,17.9,9.1,33571,12786,82.1,9.1,42102,11107,74.1,10.2,37212,9799,10.0,5.3,48750,42154,15.9,9.9,42105,24280,153,46,22734,8613,38.6,13.9,23958,8002,33.3,14.2,22708,6496,5.2,5.9,-,**,61.4,13.9,17045,12914,45.1,14.4,-,**,16.3,12.4,-,**,26.4,(X),(X),(X),26.2,(X),(X),(X),22.9,(X),(X),(X)
1600000US0606150,0606150,"Bertsch-Oceanview CDP, California",823,125,32218,8127,76.5,8.6,32368,9932,0.0,3.9,-,**,15.2,7.0,43438,34684,1.9,3.0,-,**,0.0,3.9,-,**,3.3,3.3,40625,30136,3.0,2.3,-,**,9.5,6.8,-,**,75.3,8.8,31711,10285,2.9,4.0,-,**,19.4,8.1,-,**,44.7,11.7,34500,19036,32.9,10.3,35959,10740,445,104,42583,16869,30.6,11.7,-,**,69.4,11.7,57639,28234,65.2,11.3,48889,28318,29.4,11.6,-,**,5.4,4.8,40625,35485,378,109,21413,12266,57.7,16.1,21250,20335,50.8,16.5,-,**,6.9,5.7,-,**,42.3,16.1,21538,19363,35.4,15.4,16111,16043,6.9,7.2,36250,6504,40.3,(X),(X),(X),34.2,(X),(X),(X),47.6,(X),(X),(X)
1600000US0606210,0606210,"Bethel Island CDP, California",1058,149,35814,9573,83.6,8.0,39706,16844,6.8,6.0,18750,16841,0.9,1.4,-,**,0.0,3.0,-,**,0.0,3.0,-,**,2.3,3.6,-,**,6.4,5.2,-,**,11.0,7.2,35313,19028,78.1,9.3,41250,15621,2.0,3.2,-,**,13.1,6.8,-,**,35.8,12.0,77829,65548,49.1,11.9,29213,13297,558,118,58804,23230,23.3,12.6,-,**,76.7,12.6,57717,23477,81.2,11.0,73221,31615,7.7,8.0,-,**,11.1,9.2,38889,14059,500,137,20896,6638,41.0,15.1,17393,3254,41.0,15.1,17393,3254,0.0,6.3,-,**,59.0,15.1,33802,24734,47.4,15.8,-,**,11.6,9.0,44432,11009,29.2,(X),(X),(X),30.5,(X),(X),(X),27.8,(X),(X),(X)
1600000US0606308,0606308,"Beverly Hills city, California",14578,410,100630,6282,86.0,1.7,102228,5895,1.4,0.6,185417,129964,0.1,0.1,-,**,8.1,1.4,100046,31567,0.0,0.2,-,**,1.7,0.9,-,**,2.7,1.0,76181,23972,5.6,1.6,80231,37158,82.0,2.1,103181,5633,2.2,0.9,19514,6362,29.9,2.4,93275,12530,38.1,2.4,123179,10775,29.8,2.3,81464,16412,8033,277,141721,13453,43.8,3.3,150781,18143,56.2,3.3,135026,19813,80.7,3.2,162054,12385,12.5,2.6,59661,11123,6.8,2.2,87060,24387,6545,473,60908,4221,59.8,4.6,49042,11403,52.1,4.8,41265,9829,7.7,2.4,101480,18945,40.2,4.6,81979,17935,31.6,4.1,73339,15969,8.7,2.4,91396,12466,36.7,(X),(X),(X),43.4,(X),(X),(X),27.7,(X),(X),(X)
1600000US0606336,0606336,"Bieber CDP, California",69,37,40417,31739,94.2,8.1,-,**,0.0,35.4,-,**,0.0,35.4,-,**,0.0,35.4,-,**,0.0,35.4,-,**,0.0,35.4,-,**,5.8,8.1,-,**,0.0,35.4,-,**,94.2,8.1,-,**,0.0,35.4,-,**,17.4,23.2,-,**,26.1,24.0,48864,19986,56.5,27.6,24306,9173,43,31,49432,27588,34.9,36.9,-,**,65.1,36.9,48409,43013,65.1,36.9,48409,43013,7.0,11.7,-,**,27.9,36.3,-,**,26,20,27778,7969,65.4,41.5,29028,14064,57.7,42.0,28750,4946,7.7,19.1,-,**,34.6,41.5,-,**,34.6,41.5,-,**,0.0,58.2,-,**,42.0,(X),(X),(X),60.5,(X),(X),(X),11.5,(X),(X),(X)
1600000US0606406,0606406,"Big Bear City CDP, California",5539,386,45684,4772,94.2,2.4,45119,4191,0.4,0.7,-,**,1.3,1.7,53729,732,1.8,1.4,-,**,0.0,0.6,-,**,1.2,1.1,-,**,1.1,0.8,-,**,15.9,3.2,52012,8022,80.1,3.5,44673,4120,2.1,1.4,32202,9533,27.3,3.8,50741,11158,45.2,4.4,51079,7272,25.4,4.0,37695,9542,3648,267,53826,5366,36.5,5.5,48892,8009,63.5,5.5,56406,4746,68.9,5.2,60363,7157,15.3,3.8,21379,20273,15.8,4.0,52656,12600,1891,313,26492,4549,52.4,7.3,21005,4600,42.3,6.6,18175,4193,10.2,4.7,43500,14367,47.6,7.3,34681,11898,32.8,6.8,26811,12399,14.8,6.8,53769,14996,51.8,(X),(X),(X),52.7,(X),(X),(X),44.1,(X),(X),(X)
1600000US0606434,0606434,"Big Bear Lake city, California",2163,133,46655,6918,94.3,2.6,48281,5366,0.8,0.7,-,**,0.2,0.4,-,**,0.8,0.9,-,**,1.1,1.7,-,**,2.3,1.6,"2,500-",***,0.5,0.5,-,**,18.0,3.7,31890,9522,78.5,4.0,50477,4464,3.3,1.6,34028,31123,25.0,4.8,37031,12648,38.2,5.3,56528,19182,33.5,4.4,47230,4967,1304,75,53611,5947,47.3,7.1,40471,13478,52.7,7.1,74625,8352,68.9,6.6,71618,12343,20.3,6.0,24395,6924,10.8,4.1,31635,24140,859,155,27075,5202,58.7,8.0,28036,8779,49.7,8.1,25724,8898,9.0,5.0,52344,32836,41.3,8.0,26573,7343,32.7,8.0,20568,6867,8.6,4.9,83333,42844,59.8,(X),(X),(X),60.6,(X),(X),(X),54.9,(X),(X),(X)
1600000US0606475,0606475,"Big Bend CDP, California",47,20,16750,12372,95.7,6.9,16917,14282,0.0,43.3,-,**,0.0,43.3,-,**,0.0,43.3,-,**,0.0,43.3,-,**,0.0,43.3,-,**,4.3,6.9,-,**,0.0,43.3,-,**,95.7,6.9,16917,14282,0.0,43.3,-,**,17.0,14.4,-,**,19.1,21.2,-,**,63.8,20.7,-,**,17,12,40938,15401,29.4,27.6,-,**,70.6,27.6,40625,38723,47.1,48.5,45000,35978,52.9,48.5,-,**,0.0,71.9,-,**,30,18,15500,2868,36.7,27.8,15750,5548,36.7,27.8,15750,5548,0.0,54.1,-,**,63.3,27.8,15250,10653,50.0,29.4,11964,4240,13.3,24.3,-,**,31.9,(X),(X),(X),17.6,(X),(X),(X),40.0,(X),(X),(X)
1600000US0606518,0606518,"Big Creek CDP, California",73,25,84306,11495,95.9,6.5,84722,11438,0.0,34.1,-,**,0.0,34.1,-,**,0.0,34.1,-,**,0.0,34.1,-,**,0.0,34.1,-,**,4.1,6.5,-,**,12.3,13.8,-,**,83.6,14.7,83472,21686,0.0,34.1,-,**,35.6,20.4,91000,15584,41.1,20.8,68500,25718,23.3,19.0,-,**,60,26,88750,19299,58.3,22.9,83958,22809,41.7,22.9,116250,87317,91.7,13.1,91250,25939,8.3,13.1,-,**,0.0,38.3,-,**,13,11,68250,60201,38.5,51.9,-,**,38.5,51.9,-,**,0.0,82.3,-,**,61.5,51.9,-,**,61.5,51.9,-,**,0.0,82.3,-,**,15.1,(X),(X),(X),18.3,(X),(X),(X),0.0,(X),(X),(X)
1600000US0606560,0606560,"Biggs city, California",580,79,45833,13220,82.8,6.7,44306,13361,0.0,5.4,-,**,0.2,0.6,-,**,0.0,5.4,-,**,0.0,5.4,-,**,6.4,5.0,35625,11365,10.7,5.3,68750,31174,32.2,9.4,51979,21443,59.5,8.6,42188,14022,2.9,3.5,-,**,31.4,8.0,39722,25549,48.1,8.6,52371,13818,17.6,5.7,32500,19069,454,78,51700,9952,39.2,10.2,35192,12588,60.8,10.2,59265,7670,77.1,8.2,60263,6380,20.0,7.5,23594,11594,2.9,2.9,-,**,126,42,32727,18108,57.1,17.7,24063,16857,40.5,17.6,-,**,16.7,14.9,-,**,42.9,17.7,-,**,23.0,16.0,-,**,19.8,15.7,-,**,24.8,(X),(X),(X),27.1,(X),(X),(X),16.7,(X),(X),(X)
1600000US0606567,0606567,"Big Lagoon CDP, California",43,21,64821,32999,88.4,16.4,78214,27228,0.0,45.2,-,**,0.0,45.2,-,**,0.0,45.2,-,**,0.0,45.2,-,**,0.0,45.2,-,**,11.6,16.4,-,**,11.6,16.4,-,**,88.4,16.4,78214,27228,0.0,45.2,-,**,0.0,45.2,-,**,72.1,23.5,-,**,27.9,23.5,79643,62557,23,16,90893,35995,0.0,61.8,-,**,100.0,61.8,90893,35995,100.0,61.8,90893,35995,0.0,61.8,-,**,0.0,61.8,-,**,20,13,-,**,20.0,26.4,-,**,10.0,16.2,-,**,10.0,17.5,-,**,80.0,26.4,-,**,80.0,26.4,-,**,0.0,66.3,-,**,51.2,(X),(X),(X),43.5,(X),(X),(X),60.0,(X),(X),(X)
1600000US0606616,0606616,"Big Pine CDP, California",689,68,51188,9140,72.6,4.9,58611,11092,0.0,4.6,-,**,22.2,3.9,34750,7778,2.0,1.9,46000,41127,0.4,0.5,-,**,1.5,1.6,-,**,1.3,1.3,-,**,8.6,5.3,80625,39913,64.9,6.3,58380,9329,0.4,0.7,-,**,24.5,5.5,61563,16002,46.3,6.9,59013,21412,28.7,7.0,36528,5634,432,60,51053,8473,31.7,8.3,62396,24139,68.3,8.3,44946,12285,77.5,5.9,57083,13481,17.6,4.9,34375,2622,4.9,2.8,-,**,257,58,46750,24760,55.3,13.0,42857,27442,42.0,14.1,-,**,13.2,10.7,-,**,44.7,13.0,65625,28991,37.4,12.1,66250,46988,7.4,5.2,63750,58863,28.9,(X),(X),(X),30.8,(X),(X),(X),24.5,(X),(X),(X)
