"GEO_id","year","city","n_household","med_income","pct_white","pct_black","pct_asian","pct_hisp","vacancy_rate","own_rate","med_value","pct_wnh","population","land_area","density","H_citytract_NHW","switcher","treat2","treat","year_switch","year_agree"
"0600296",2012,"Adelanto city, California",7101,41113,53.3,23,3.3,46.3,0.166647107147048,0.551199972611181,104400,16.9297680412371,31040,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2013,"Adelanto city, California",7447,38768,58.7,21.2,2.6,44.3,0.166069428891377,0.542610571736785,95900,19.9260581336053,31376,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2014,"Adelanto city, California",7392,35262,57.3,20.7,2.6,48,0.16304347826087,0.495541952225697,95200,17.4298933056369,31773,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2015,"Adelanto city, California",7732,33298,60.1,20.4,2.1,49.2,0.135992848362946,0.472824121263933,102500,17.9887083190368,32059,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2016,"Adelanto city, California",8031,29647,60.8,20.5,2.2,52.9,0.121719160104987,0.449833431314913,129900,15.5860233357061,32311,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2017,"Adelanto city, California",7898,34446,62,23.6,2.5,53.8,0.0974745743343618,0.470878354261981,151600,13.6976298414823,32867,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2018,"Adelanto city, California",7805,40018,60.9,23.8,1.6,57.3,0.0951773707396244,0.502388050133026,181600,11.9134546325114,33416,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600296",2019,"Adelanto city, California",7911.33333333333,34703.6666666667,61.2333333333333,22.6333333333333,2.1,54.6666666666667,0.104790368392991,0.474366611903307,154366.666666667,13.7323692698999,32864.6666666667,56.01,567.1,0.009308154,0,0,0,NA,NA
"0600310",2010,"Adin CDP, California",186,31500,100,0,0,0,0.0261780104712042,0.451871657754011,131300,94.9197860962567,374,3.44,79.1,0,0,0,0,NA,NA
"0600310",2011,"Adin CDP, California",198,45625,100,0,0,0,0.0747663551401869,0.533980582524272,81000,94.4976076555024,418,3.44,79.1,0,0,0,0,NA,NA
"0600310",2012,"Adin CDP, California",154,38750,100,0,0,0,0.109826589595376,0.551612903225806,106800,95.9627329192547,322,3.44,79.1,0,0,0,0,NA,NA
"0600310",2013,"Adin CDP, California",129,29485,100,0,0,0,0.178343949044586,0.60948905109489,98300,95.1557093425606,289,3.44,79.1,0,0,0,0,NA,NA
"0600310",2014,"Adin CDP, California",64,29583,100,0,0,0,0.296703296703297,0.715736040609137,93600,98.6046511627907,215,3.44,79.1,0,0,0,0,NA,NA
"0600310",2015,"Adin CDP, California",57,NA,100,0,0,0,0.43,0.950704225352113,80000,100,173,3.44,79.1,0,0,0,0,NA,NA
"0600310",2016,"Adin CDP, California",57,55625,100,0,0,0,0.359550561797753,0.936,96100,96.7741935483871,155,3.44,79.1,0,0,0,0,NA,NA
"0600310",2017,"Adin CDP, California",75,47917,100,0,0,0,0.353448275862069,0.662857142857143,112500,76.6990291262136,206,3.44,79.1,0,0,0,0,NA,NA
"0600310",2018,"Adin CDP, California",84,56250,100,0,0,0,0.34375,0.763313609467456,128800,85.0746268656716,201,3.44,79.1,0,0,0,0,NA,NA
"0600310",2019,"Adin CDP, California",72,53264,100,0,0,0,0.352249612553274,0.787390250774866,112466.666666667,86.1826165134241,187.333333333333,3.44,79.1,0,0,0,0,NA,NA
"0600394",2010,"Agoura Hills city, California",7393,106886,86.9,1.7,7.2,7.3,0.0374951178232001,0.847796143250689,740200,79.0977961432507,20328,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2011,"Agoura Hills city, California",7182,108820,87,0.6,6.5,9,0.0438024231127679,0.834597203072681,720000,78.3717388100034,20353,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2012,"Agoura Hills city, California",7229,110716,88.6,0.5,5.9,9.6,0.0599479843953186,0.828678022679299,689700,79.1493318976066,20431,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2013,"Agoura Hills city, California",7316,107885,88.4,0.6,6.2,9.5,0.0622917200717765,0.776150115133996,678000,77.0011714174151,20488,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2014,"Agoura Hills city, California",7311,107268,86.8,0.6,6.2,10.6,0.0450626959247649,0.750060865754492,672900,75.4483761512361,20630,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2015,"Agoura Hills city, California",7269,113658,86.7,0.7,7.2,9.2,0.045561974789916,0.778997474256849,683500,75.1558196840122,20697,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2016,"Agoura Hills city, California",7342,114313,89.3,1.1,5.7,9,0.0508080155138979,0.775974341529789,699200,76.8234327420368,20689,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2017,"Agoura Hills city, California",7338,116652,85.6,1.7,8.9,8.1,0.0437842064112588,0.742969356089992,745000,74.9035493827161,20736,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2018,"Agoura Hills city, California",7407,121896,85.3,0.9,8.7,9,0.0487992808527032,0.784826779710569,772900,75.0969180073658,20636,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600394",2019,"Agoura Hills city, California",7362.33333333333,117620.333333333,86.7333333333333,1.23333333333333,7.76666666666667,8.7,0.04779716759262,0.76792349244345,739033.333333333,75.6079667107062,20687,7.79,2608.7,0.020481098,0,0,0,NA,NA
"0600450",2010,"Agua Dulce CDP, California",997,96536,95.1,0,0.9,11.1,0.16499162479062,0.979748603351955,699700,81.2150837988827,2864,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2011,"Agua Dulce CDP, California",1042,97000,94,0,1.1,13.7,0.157639450282943,0.931451612903226,636100,79.3714476763624,2991,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2012,"Agua Dulce CDP, California",1052,101023,95.3,0,1,16.9,0.129139072847682,0.938997821350762,598700,71.0176306835756,3233,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2013,"Agua Dulce CDP, California",1036,103333,93.3,0,0,15.1,0.126475548060708,0.935412026726058,552500,64.6314457450174,3161,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2014,"Agua Dulce CDP, California",1064,88864,93.1,0,0.9,15.6,0.117744610281924,0.921555015619577,500700,66.5631469979296,2898,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2015,"Agua Dulce CDP, California",1187,99638,91.8,0,0.8,15.8,0.021434460016488,0.929054054054054,560300,68.8533781889543,3567,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2016,"Agua Dulce CDP, California",1186,104861,91.9,0,1.1,10.5,0.040453074433657,0.953606789250354,579400,71.3640214628636,3541,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2017,"Agua Dulce CDP, California",1175,105685,93.7,0,1,7.7,0.0629984051036683,0.968315730961645,585500,76.5981100611451,3598,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2018,"Agua Dulce CDP, California",1161,86806,89.8,0,3.5,10.9,0.0785714285714286,0.96244635193133,599700,77.4409871244635,3728,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600450",2019,"Agua Dulce CDP, California",1174,99117.3333333333,91.8,0,1.86666666666667,9.7,0.0606743027029179,0.961456290714443,588200,75.1343728828241,3622.33333333333,22.84,146.4,0.024273751,0,0,0,NA,NA
"0600464",2010,"Aguanga CDP, California",468,45702,88.9,4.5,0,2.6,0,0.617482517482517,301200,86.7132867132867,1430,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2011,"Aguanga CDP, California",562,47754,89.9,3.9,0,2.1,0.0679933665008292,0.647402597402597,159900,87.0779220779221,1540,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2012,"Aguanga CDP, California",467,47983,92.5,3.6,0,0,0.196213425129088,0.59170653907496,155000,92.3444976076555,1254,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2013,"Aguanga CDP, California",419,49618,88.3,3.8,0,3.8,0.264912280701754,0.677390527256479,155000,86.2377122430742,1119,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2014,"Aguanga CDP, California",418,50213,88.5,3.8,0,9.1,0.290322580645161,0.770345596432553,153100,78.4838350055741,897,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2015,"Aguanga CDP, California",367,43505,95.6,0,0,15.8,0.368330464716007,0.852480417754569,162100,74.1514360313316,766,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2016,"Aguanga CDP, California",259,43750,89.2,0,0,25.5,0.198142414860681,0.671619613670134,236700,66.1218424962853,673,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2017,"Aguanga CDP, California",325,58125,88,3.1,0,20.9,0.367704280155642,0.667469879518072,215900,69.6385542168675,830,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2018,"Aguanga CDP, California",337,56979,89,7.1,0,17.5,0.391696750902527,0.632335329341317,214400,71.497005988024,835,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600464",2019,"Aguanga CDP, California",307,52951.3333333333,88.7333333333333,3.4,0,21.3,0.319181148639617,0.657141607509841,222333.333333333,69.0858009003922,779.333333333333,13.6,82.9,0.012117899,0,0,0,NA,NA
"0600478",2010,"Ahwahnee CDP, California",867,45670,100,0,0,0,0.0596529284164859,0.729176814417925,293300,97.7110157367668,2097,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2011,"Ahwahnee CDP, California",798,48289,100,0,0,0,0.110367892976589,0.765868263473054,286700,99.8813056379822,1685,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2012,"Ahwahnee CDP, California",795,52708,97.6,0,0,1.3,0.140540540540541,0.783160322952711,271300,97.6544622425629,1748,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2013,"Ahwahnee CDP, California",762,54926,96.7,0,0,1.6,0.163556531284303,0.762225969645868,280400,97.0357941834452,1788,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2014,"Ahwahnee CDP, California",905,59129,97.5,0,0,1.5,0.154205607476636,0.756267409470752,288700,96.4434180138568,2165,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2015,"Ahwahnee CDP, California",815,62715,96.6,0,0,2.1,0.166666666666667,0.764289923394225,305200,96.0210649502633,1709,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2016,"Ahwahnee CDP, California",921,64049,96.1,0,0,2.5,0.13844714686623,0.675553547220967,319000,95.8651685393258,2225,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2017,"Ahwahnee CDP, California",895,66008,98.9,0,0,0,0.0498938428874735,0.797593467984529,326000,97.3504273504274,2340,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2018,"Ahwahnee CDP, California",911,70083,100,0,0,2,0.142991533396049,0.735702614379085,307400,94.5956928078017,2461,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600478",2019,"Ahwahnee CDP, California",909,66713.3333333333,98.3333333333333,0,0,1.5,0.110444174383251,0.736283209861527,317466.666666667,95.9370962325183,2342,10.02,224.1,0.016962195,0,0,0,NA,NA
"0600535",2010,"Airport CDP, California",518,21638,85.5,0,0,52.5,0.145214521452145,0.477987421383648,259900,35.0314465408805,1590,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2011,"Airport CDP, California",484,18779,80.2,0,0,54.5,0.194675540765391,0.512080536912752,125800,33.2214765100671,1490,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2012,"Airport CDP, California",498,19667,86.7,0,0,58.6,0.2326656394453,0.456798392498326,109400,37.0395177494977,1493,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2013,"Airport CDP, California",556,23419,86.9,0,0,60.1,0.168908819133034,0.402366863905325,104900,29.2092522861754,1859,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2014,"Airport CDP, California",472,21607,74.4,7.6,0,61.7,0.179130434782609,0.323852617970265,88300,28.6360698125404,1547,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2015,"Airport CDP, California",464,32845,78.9,6.5,0,63.1,0.16994633273703,0.415974440894569,106300,24.0255591054313,1565,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2016,"Airport CDP, California",510,29868,82,8.2,0,65.3,0.109947643979058,0.366978193146417,150400,18.8785046728972,1605,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2017,"Airport CDP, California",504,34219,79.4,12.3,0,61.3,0.0701107011070111,0.342598577892696,158200,20.1034259857789,1547,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2018,"Airport CDP, California",461,28352,79,11.3,0,65.3,0.0435684647302905,0.462356792144026,168000,17.3486088379705,1222,0.59,3351.8,0,0,0,0,NA,NA
"0600535",2019,"Airport CDP, California",491.666666666667,30813,80.1333333333333,10.6,0,63.9666666666667,0.0745422699387864,0.390644521061046,158866.666666667,18.7768464988822,1458,0.59,3351.8,0,0,0,0,NA,NA
"0600562",2010,"Alameda city, California",29177,74221,59.3,5.5,27,9.1,0.0758583555048777,0.517837010230357,662300,45.0063437775816,72512,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2011,"Alameda city, California",29087,75832,57.7,6.5,27.8,9.3,0.0772476365712835,0.523310039438179,642200,43.2925080899521,73239,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2012,"Alameda city, California",29509,77249,58.9,6.6,26.4,9.8,0.0701433748227509,0.517401487447097,628600,43.6175242829931,74023,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2013,"Alameda city, California",29796,74606,57.4,7,26.8,10.1,0.0715153781434047,0.511436822908899,618800,42.9696062444866,74818,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2014,"Alameda city, California",30346,76439,57.8,7.6,26.4,9.4,0.0565814835540633,0.50563378394673,628500,43.7350685690905,75763,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2015,"Alameda city, California",30708,79312,58.2,7.5,26,9.8,0.0476367696315594,0.502574556236515,639700,43.4663052402487,76733,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2016,"Alameda city, California",30678,83048,58.3,7.8,25.6,9.5,0.0516553834739868,0.498419236773406,677000,42.9782066684752,77409,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2017,"Alameda city, California",30587,89045,57.7,7.9,25.9,9.1,0.056364533843401,0.499221204018587,729100,42.7229506939652,78246,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2018,"Alameda city, California",30365,98150,58.6,7.5,25.9,9.3,0.0555503716836179,0.509816864039345,797300,42.7646504040172,78462,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600562",2019,"Alameda city, California",30543.3333333333,90081,58.2,7.73333333333333,25.8,9.3,0.0545234296670019,0.502485768277113,734466.666666667,42.8219359221526,78039,10.61,6956.3,0.041650463,0,0,0,NA,NA
"0600618",2010,"Alamo CDP, California",5365,147746,92,0.4,6,1.9,0.0324616771866546,0.952493905251367,NA,85.9194834288726,15177,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2011,"Alamo CDP, California",5419,149601,90.9,0.6,6.9,1.1,0.0337018544935806,0.93651102464332,NA,85.9571180220205,15531,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2012,"Alamo CDP, California",5283,149495,91,0.7,6.7,3.1,0.0382304751501912,0.902926481084939,NA,83.4365325077399,15504,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2013,"Alamo CDP, California",5392,160220,92.7,0.4,5.8,3.4,0.0342109976715028,0.888204733500096,NA,85.8856559469117,15672,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2014,"Alamo CDP, California",5322,163151,92.5,0.5,5.7,4.9,0.041771696074901,0.909651715717774,NA,83.3109533857664,15639,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2015,"Alamo CDP, California",5433,165070,91.5,0.5,5.9,6.2,0.0424744448360945,0.895751231527094,1313200,80.6330899944789,16301,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2016,"Alamo CDP, California",5439,171767,91.1,0.2,6.8,6.8,0.0419235511713933,0.892529488859764,1411800,81.5524318945142,16078,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2017,"Alamo CDP, California",5341,207008,89.7,0.2,7.4,5.5,0.0536853295535082,0.934639255236618,1517700,81.9792539140519,15521,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2018,"Alamo CDP, California",5223,230568,87.4,0.2,9.1,3.9,0.0788359788359788,0.931398244004718,1606800,80.8643990337533,15317,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600618",2019,"Alamo CDP, California",5334.33333333333,203114.333333333,89.4,0.2,7.76666666666667,5.4,0.0581482865202934,0.919522329367033,1512100,81.4653616141065,15638.6666666667,9.67,1507.2,0.032536417,0,0,0,NA,NA
"0600674",2010,"Albany city, California",7283,71994,67.1,2.5,27,7.3,0.0608639587362992,0.518944255342894,625400,53.4624183918308,17921,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2011,"Albany city, California",7301,72479,66.9,2.6,26.5,8.3,0.0679177837354781,0.469109313968202,637800,52.6321567766372,18217,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2012,"Albany city, California",7359,73728,65.9,2,26.4,7.2,0.0621893717344208,0.456644266204206,626000,51.100416373763,18493,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2013,"Albany city, California",7232,79926,63.7,4.5,25,8.1,0.0635763304415383,0.459216922172961,621900,50.1944696041345,18769,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2014,"Albany city, California",7292,78769,60.5,5.3,25.7,8.3,0.0551956465405545,0.469341487847314,639500,47.9705573080967,19020,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2015,"Albany city, California",7377,79596,60,4.9,25.3,8.8,0.0604941416199694,0.462793121417405,675000,47.5920827055951,19249,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2016,"Albany city, California",7395,85458,60.4,4.2,25.5,8.8,0.0549520766773163,0.492999948339102,697600,48.6199794026777,19420,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2017,"Albany city, California",7370,87694,58,4.6,26.4,8.9,0.0458311755567064,0.498572593800979,766000,47.0836297124276,19682,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2018,"Albany city, California",7391,88655,56.5,2.2,30.4,9.9,0.0573906389491136,0.481161775159947,812800,46.0218645611904,19758,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600674",2019,"Albany city, California",7385.33333333333,87269,58.3,3.66666666666667,27.4333333333333,9.2,0.0527246303943788,0.490911439100009,758800,47.2418245587652,19620,1.79,10367.2,0.06390611,0,0,0,NA,NA
"0600716",2010,"Albion CDP, California",132,33232,100,0,0,0,0,0.959821428571429,511600,100,224,1.82,92.5,0,0,0,0,NA,NA
"0600716",2011,"Albion CDP, California",131,30331,100,0,0,0,0,0.950920245398773,334200,76.4705882352941,255,1.82,92.5,0,0,0,0,NA,NA
"0600716",2012,"Albion CDP, California",146,30214,100,0,0,9.6,0.0817610062893082,0.8,325000,75.8389261744966,298,1.82,92.5,0,0,0,0,NA,NA
"0600716",2013,"Albion CDP, California",114,12394,100,0,0,12.3,0.109375,0.821917808219178,307300,70.722433460076,263,1.82,92.5,0,0,0,0,NA,NA
"0600716",2014,"Albion CDP, California",100,12209,96,0,0,13,0.236641221374046,0.838323353293413,251800,66.4406779661017,295,1.82,92.5,0,0,0,0,NA,NA
"0600716",2015,"Albion CDP, California",98,NA,93.9,0,0,13.3,0.246153846153846,0.816326530612245,NA,64.3564356435644,303,1.82,92.5,0,0,0,0,NA,NA
"0600716",2016,"Albion CDP, California",51,NA,88.2,0,0,31.4,0.37037037037037,0.690721649484536,317900,53.7444933920705,227,1.82,92.5,0,0,0,0,NA,NA
"0600716",2017,"Albion CDP, California",55,36806,89.1,0,0,0,0.191176470588235,1,420400,47.0355731225296,253,1.82,92.5,0,0,0,0,NA,NA
"0600716",2018,"Albion CDP, California",84,NA,94,0,0,0,0.142857142857143,1,480800,53.3112582781457,302,1.82,92.5,0,0,0,0,NA,NA
"0600716",2019,"Albion CDP, California",63.3333333333333,36806,90.4333333333333,0,0,10.4666666666667,0.234801327938583,0.896907216494845,406366.666666667,51.3637749309153,260.666666666667,1.82,92.5,0,0,0,0,NA,NA
"0600786",2010,"Alderpoint CDP, California",48,30357,100,0,0,0,0.272727272727273,0.604761904761905,576400,60.4761904761905,210,2.43,76.6,0,0,0,0,NA,NA
"0600786",2011,"Alderpoint CDP, California",48,31000,100,0,0,0,0,0.752212389380531,NA,100,113,2.43,76.6,0,0,0,0,NA,NA
"0600786",2012,"Alderpoint CDP, California",132,30469,100,0,0,0,0.153846153846154,0.81875,165700,100,320,2.43,76.6,0,0,0,0,NA,NA
"0600786",2013,"Alderpoint CDP, California",119,33288,100,0,0,0,0.167832167832168,0.922222222222222,165600,100,270,2.43,76.6,0,0,0,0,NA,NA
"0600786",2014,"Alderpoint CDP, California",126,32688,100,0,0,0,0.148648648648649,0.913725490196078,163500,100,255,2.43,76.6,0,0,0,0,NA,NA
"0600786",2015,"Alderpoint CDP, California",140,33015,100,0,0,0,0.119496855345912,0.935691318327974,NA,92.9260450160772,311,2.43,76.6,0,0,0,0,NA,NA
"0600786",2016,"Alderpoint CDP, California",102,NA,100,0,0,0,0.15,0.910714285714286,159500,91.9642857142857,224,2.43,76.6,0,0,0,0,NA,NA
"0600786",2017,"Alderpoint CDP, California",53,NA,100,0,0,0,0,0.805309734513274,NA,81.4159292035398,113,2.43,76.6,0,0,0,0,NA,NA
"0600786",2018,"Alderpoint CDP, California",75,NA,100,0,0,0,0,0.828025477707006,338500,77.0700636942675,157,2.43,76.6,0,0,0,0,NA,NA
"0600786",2019,"Alderpoint CDP, California",76.6666666666667,NA,100,0,0,0,0.05,0.848016499311522,249000,83.483426204031,164.666666666667,2.43,76.6,0,0,0,0,NA,NA
