GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
1600000US0610301,0610301,"Camino Tassajara CDP, California",504,103,171364,64186,51.8,14.0,158188,113961,1.6,2.7,-,**,0.0,7.6,-,**,44.4,13.4,183750,84243,0.0,7.6,-,**,0.0,7.6,-,**,2.2,3.5,-,**,5.0,8.0,-,**,46.8,13.6,159750,90682,1.8,3.0,-,**,33.3,13.5,171136,49002,62.9,14.0,175114,122942,2.0,3.3,"250,000+",***,461,97,181964,39728,74.0,13.3,195378,60392,26.0,13.3,171136,100219,87.9,10.8,196017,19223,12.1,10.8,80400,54377,0.0,8.3,-,**,43,46,75350,84737,58.1,54.7,-,**,58.1,54.7,-,**,0.0,50.2,-,**,41.9,54.7,23750,13819,20.9,44.5,-,**,20.9,44.1,-,**,19.6,(X),(X),(X),21.5,(X),(X),(X),0.0,(X),(X),(X)
1600000US0610345,0610345,"Campbell city, California",16308,413,79464,3858,72.1,2.3,83561,3772,1.5,0.7,63462,45242,0.5,0.3,111607,52545,16.2,1.7,78125,10068,0.3,0.4,-,**,6.7,1.2,58462,14617,2.7,0.8,53415,8135,13.5,1.7,54618,7142,66.1,2.5,86109,4787,4.0,1.2,38400,4761,39.9,2.1,89691,3808,40.0,2.0,88571,8166,16.1,1.3,40861,5713,9667,282,93139,9558,49.0,2.9,102168,7348,51.0,2.9,87686,5855,71.1,3.5,114744,11475,20.3,3.1,58021,13647,8.6,2.2,59468,15976,6641,480,58099,5186,53.9,4.5,55543,8397,38.8,4.2,45778,9243,15.1,3.2,85000,16118,46.1,4.5,59421,6263,37.1,4.4,55307,5457,8.9,2.7,100064,19556,22.8,(X),(X),(X),24.3,(X),(X),(X),18.7,(X),(X),(X)
1600000US0610494,0610494,"Camp Nelson CDP, California",52,64,9211,95768,100.0,45.6,9211,95768,0.0,45.6,-,**,0.0,45.6,-,**,0.0,45.6,-,**,0.0,45.6,-,**,0.0,45.6,-,**,0.0,45.6,-,**,0.0,45.6,-,**,100.0,45.6,9211,95768,0.0,45.6,-,**,0.0,45.6,-,**,26.9,51.8,-,**,73.1,51.8,-,**,14,20,-,**,0.0,87.9,-,**,100.0,87.9,-,**,100.0,87.9,-,**,0.0,87.9,-,**,0.0,87.9,-,**,38,60,-,**,100.0,53.4,-,**,100.0,53.4,-,**,0.0,53.4,-,**,0.0,53.4,-,**,0.0,53.4,-,**,0.0,53.4,-,**,73.1,(X),(X),(X),0.0,(X),(X),(X),100.0,(X),(X),(X)
1600000US0610508,0610508,"Campo CDP, California",918,207,57455,14697,78.5,10.6,64627,17966,9.0,9.1,41114,7953,4.6,3.7,46250,87895,3.7,3.0,61250,48042,2.7,4.3,-,**,1.4,2.2,-,**,0.0,4.3,-,**,16.9,11.5,63992,21694,64.8,12.8,63990,21028,5.2,7.1,19122,57721,25.9,10.9,75000,28866,52.1,11.7,57059,20116,16.8,8.9,38958,53107,581,170,59219,17520,40.4,17.7,62702,12504,59.6,17.7,56719,72896,67.5,16.2,70417,22956,11.9,8.5,26840,33109,20.7,15.5,43750,91777,337,137,49191,32938,39.2,22.7,19922,45781,25.8,19.4,18164,10201,13.4,12.8,75341,12918,60.8,22.7,64183,29500,40.7,25.4,75359,19320,20.2,19.8,19797,70073,17.6,(X),(X),(X),24.1,(X),(X),(X),6.5,(X),(X),(X)
1600000US0610559,0610559,"Camp Pendleton North CDP, California",1809,192,38718,2675,59.5,9.7,39647,4576,13.9,6.2,37162,8122,5.4,4.2,43667,50024,2.5,2.8,180795,67305,1.9,2.3,24489,18319,12.8,6.7,22159,37360,3.9,3.0,26958,11206,21.7,7.2,38158,5119,52.2,9.8,39540,4091,66.9,8.4,35784,8350,31.8,8.6,57607,20943,1.3,1.5,82308,78802,0.0,2.2,-,**,1770,185,38814,2527,52.8,8.1,38079,5965,47.2,8.1,39353,4090,91.9,4.6,39523,4157,5.6,3.7,12115,26355,2.5,2.8,23958,40292,39,52,28427,29197,100.0,52.7,28427,29197,100.0,52.7,28427,29197,0.0,52.7,-,**,0.0,52.7,-,**,0.0,52.7,-,**,0.0,52.7,-,**,9.7,(X),(X),(X),9.9,(X),(X),(X),0.0,(X),(X),(X)
1600000US0610561,0610561,"Camp Pendleton South CDP, California",2661,295,52577,6655,71.1,6.3,51772,5650,9.6,4.7,58542,43261,0.4,0.7,-,**,5.1,3.1,57424,80045,0.0,1.5,-,**,11.1,4.7,45000,25178,2.6,2.5,32500,10080,16.8,4.7,53214,22212,66.0,6.1,50951,5947,14.3,4.2,37391,7894,78.4,5.3,53451,6667,7.4,3.3,74318,2203,0.0,1.5,-,**,2558,303,53333,6175,79.6,6.7,53457,5247,20.4,6.7,49524,17951,86.3,6.1,55610,3348,13.1,5.9,24488,17188,0.6,0.8,65278,23333,103,84,33345,80914,100.0,31.1,33345,80914,100.0,31.1,33345,80914,0.0,31.1,-,**,0.0,31.1,-,**,0.0,31.1,-,**,0.0,31.1,-,**,15.7,(X),(X),(X),15.3,(X),(X),(X),26.2,(X),(X),(X)
1600000US0610676,0610676,"Camptonville CDP, California",77,27,27031,34557,100.0,37.5,27031,34557,0.0,37.5,-,**,0.0,37.5,-,**,0.0,37.5,-,**,0.0,37.5,-,**,0.0,37.5,-,**,0.0,37.5,-,**,0.0,37.5,-,**,100.0,37.5,27031,34557,3.9,6.7,-,**,28.6,19.6,58214,48940,26.0,18.2,21875,56699,41.6,17.9,25500,75495,55,26,58393,55617,50.9,23.2,58929,53872,49.1,23.2,21563,128303,80.0,23.4,78333,46073,12.7,19.8,-,**,7.3,11.8,-,**,22,17,25313,27105,45.5,43.7,9583,44140,45.5,43.7,9583,44140,0.0,70.1,-,**,54.5,43.7,25625,14291,54.5,43.7,25625,14291,0.0,70.1,-,**,22.1,(X),(X),(X),30.9,(X),(X),(X),0.0,(X),(X),(X)
1600000US0610732,0610732,"Canby CDP, California",84,58,19615,2451,100.0,35.6,19615,2451,0.0,35.6,-,**,0.0,35.6,-,**,0.0,35.6,-,**,0.0,35.6,-,**,0.0,35.6,-,**,0.0,35.6,-,**,0.0,35.6,-,**,100.0,35.6,19615,2451,0.0,35.6,-,**,45.2,35.3,22065,21929,0.0,35.6,-,**,54.8,35.3,17788,5940,64,47,20652,2326,59.4,44.3,22065,21929,40.6,44.3,-,**,100.0,41.1,20652,2326,0.0,41.1,-,**,0.0,41.1,-,**,20,32,-,**,100.0,73.6,-,**,100.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,45.2,(X),(X),(X),59.4,(X),(X),(X),0.0,(X),(X),(X)
1600000US0610816,0610816,"Cantua Creek CDP, California",44,35,20625,21617,100.0,49.6,20625,21617,0.0,49.6,-,**,0.0,49.6,-,**,0.0,49.6,-,**,0.0,49.6,-,**,0.0,49.6,-,**,0.0,49.6,-,**,100.0,49.6,20625,21617,0.0,49.6,-,**,40.9,54.1,-,**,36.4,44.2,-,**,22.7,41.6,-,**,0.0,49.6,-,**,44,35,20625,35609,77.3,41.6,"2,500-",***,22.7,41.6,-,**,59.1,54.1,22031,21586,40.9,54.1,"2,500-",***,0.0,49.6,-,**,0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,22.7,(X),(X),(X),22.7,(X),(X),(X),-,(X),(X),(X)
1600000US0610914,0610914,"Canyondam CDP, California",0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1600000US0610928,0610928,"Canyon Lake city, California",3769,198,83845,6375,92.5,2.3,84348,6169,0.8,0.9,108646,24242,0.4,0.6,-,**,2.5,1.5,57969,37992,0.5,0.8,-,**,1.4,1.2,74375,70135,2.0,1.3,101875,26812,6.7,3.0,57097,51106,87.7,3.4,84864,6884,0.6,1.0,-,**,27.8,3.5,79750,11717,47.3,3.6,101619,12850,24.4,2.4,52500,10890,2976,147,95050,15965,39.8,3.8,95341,29700,60.2,3.8,94926,14816,89.2,3.8,100485,12318,9.5,3.5,41354,41576,1.3,1.3,82679,40010,793,170,39602,9604,52.7,13.7,39659,13593,47.7,12.4,34944,10606,5.0,6.4,228438,137412,47.3,13.7,34861,18762,32.4,13.2,30288,37677,14.9,8.7,42292,102214,24.1,(X),(X),(X),23.5,(X),(X),(X),25.0,(X),(X),(X)
1600000US0611040,0611040,"Capitola city, California",4684,282,52389,6053,90.4,2.7,54067,6006,0.3,0.5,-,**,0.4,0.7,-,**,1.7,1.3,23846,23156,0.8,1.1,-,**,2.8,1.8,47382,49019,3.6,2.2,84342,66567,12.9,4.5,58750,40055,82.2,4.7,53856,5959,4.5,2.8,28393,17624,29.5,4.3,60867,24123,45.7,4.3,58886,6040,20.3,2.7,41628,5405,2219,196,73542,20842,41.4,6.7,55586,10890,58.6,6.7,80938,5763,75.0,6.3,83947,9014,16.8,5.9,41295,13895,8.2,3.4,56250,34496,2465,340,39604,9398,60.2,8.5,32821,7598,45.7,8.7,31202,6060,14.4,5.3,53839,42989,39.8,8.5,47417,23744,29.7,7.6,40318,19871,10.2,5.2,87949,14872,21.3,(X),(X),(X),18.4,(X),(X),(X),23.9,(X),(X),(X)
1600000US0611166,0611166,"Caribou CDP, California",0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,132,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1600000US0611194,0611194,"Carlsbad city, California",40152,617,84728,3134,88.4,0.9,85254,3195,1.0,0.3,60462,17475,0.1,0.1,19750,173696,6.3,0.7,87946,9517,0.1,0.2,130952,83229,2.7,0.7,60893,54527,1.4,0.4,82071,23560,9.5,1.1,47088,14369,81.7,1.3,87998,3939,2.3,0.6,36535,14860,34.9,1.3,92635,4597,43.3,1.2,99950,4440,19.5,0.8,53525,5540,26699,484,102451,5069,47.1,1.4,112410,5862,52.9,1.4,95221,4512,80.7,1.8,117338,5515,14.2,1.6,43071,3342,5.1,1.0,63783,7045,13453,724,53937,4674,53.1,2.9,46335,4192,44.2,3.1,42001,3375,8.9,1.8,78750,12152,46.9,2.9,66574,8908,35.0,3.1,54726,8678,11.9,2.3,111382,16823,22.6,(X),(X),(X),21.8,(X),(X),(X),23.3,(X),(X),(X)
1600000US0611250,0611250,"Carmel-by-the-Sea city, California",1954,184,74489,11490,89.8,5.6,74126,11350,1.7,2.7,-,**,0.0,2.0,-,**,7.6,4.6,66743,115796,0.0,2.0,-,**,0.0,2.0,-,**,0.8,1.3,-,**,3.1,2.6,105658,164006,87.6,6.3,74207,11372,2.4,2.6,32300,16311,13.9,5.7,80551,10240,39.8,9.4,80938,25397,44.0,9.6,69750,18106,1023,135,94814,15722,28.9,10.9,81667,16147,71.1,10.9,100573,24895,83.2,9.4,94176,17677,16.8,9.4,101250,49284,0.0,3.8,-,**,931,244,47050,11584,62.0,12.9,49821,13014,59.3,12.9,48333,12858,2.7,4.2,"250,000+",***,38.0,12.9,36591,26855,33.1,12.7,32183,34068,4.9,5.6,60104,48803,47.1,(X),(X),(X),41.2,(X),(X),(X),53.6,(X),(X),(X)
1600000US0611324,0611324,"Carmel Valley Village CDP, California",1898,153,82217,18850,94.0,2.8,83606,19970,0.0,2.1,-,**,0.0,2.1,-,**,1.4,1.5,"250,000+",***,0.0,2.1,-,**,1.4,1.6,37589,17372,3.2,2.4,64457,39838,2.3,2.1,28558,22054,93.2,3.1,84375,19483,1.8,1.5,28462,32555,17.8,5.8,86100,41539,57.7,7.7,85208,25345,22.7,7.1,61000,57577,1199,188,104441,18231,39.7,10.2,103000,55137,60.3,10.2,110230,22826,86.2,8.1,111352,14810,9.5,7.6,41767,52174,4.3,4.1,60179,56877,699,175,30881,9993,48.8,14.0,29904,21314,37.1,13.5,19750,15636,11.7,7.9,54839,43924,51.2,14.0,32564,17358,38.5,14.3,21469,10410,12.7,11.4,81969,104343,33.2,(X),(X),(X),36.0,(X),(X),(X),20.5,(X),(X),(X)
1600000US0611376,0611376,"Carmet CDP, California",20,20,107727,74451,100.0,73.6,107727,74451,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,100.0,73.6,107727,74451,0.0,73.6,-,**,0.0,73.6,-,**,0.0,73.6,-,**,100.0,73.6,107727,74451,11,14,-,**,0.0,99.2,-,**,100.0,99.2,-,**,100.0,99.2,-,**,0.0,99.2,-,**,0.0,99.2,-,**,9,13,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
1600000US0611390,0611390,"Carmichael CDP, California",25451,492,54556,2427,85.0,1.6,56531,2457,3.5,0.8,27320,6421,1.0,0.4,33750,44276,4.2,0.9,71563,15872,0.2,0.1,29018,52788,3.1,0.7,41724,6981,3.1,0.8,36900,2885,7.8,1.2,41349,5110,80.7,1.6,57054,3087,4.4,1.0,34405,15655,28.5,1.8,53279,3570,39.4,1.9,73391,4670,27.7,1.5,43047,3446,15822,506,72782,4069,42.8,2.2,71923,8346,57.2,2.2,73318,4937,72.9,2.4,88699,3587,19.9,2.1,37547,3227,7.2,1.5,48169,27180,9629,508,34981,2903,60.0,3.1,33203,3521,50.0,3.2,29657,2439,9.9,2.2,64250,14366,40.0,3.1,37298,4767,31.5,3.4,33509,3620,8.6,2.3,55327,5548,19.2,(X),(X),(X),18.6,(X),(X),(X),18.6,(X),(X),(X)
1600000US0611418,0611418,"Carnelian Bay CDP, California",170,98,27422,14263,100.0,20.8,27422,14263,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,100.0,20.8,27422,14263,0.0,20.8,-,**,18.8,20.0,58261,16066,6.5,9.9,-,**,74.7,21.6,25742,2953,96,80,29405,37241,0.0,32.7,-,**,100.0,32.7,29405,37241,78.1,30.7,48188,41303,21.9,30.7,-,**,0.0,32.7,-,**,74,56,24012,12722,29.7,39.9,-,**,29.7,39.9,-,**,0.0,38.2,-,**,70.3,39.9,24286,36091,41.9,40.2,43750,57592,28.4,40.5,-,**,18.8,(X),(X),(X),0.0,(X),(X),(X),43.2,(X),(X),(X)
1600000US0611446,0611446,"Carpinteria city, California",5031,247,63834,5831,76.9,4.5,65320,8047,0.0,0.8,-,**,1.7,1.3,63224,37268,4.0,2.2,75625,24231,0.0,0.8,-,**,15.1,3.6,45393,15315,2.2,1.5,23674,29895,34.9,4.0,58958,16373,59.9,4.4,64778,8799,4.1,2.8,24545,14281,28.9,3.1,72096,10747,39.9,3.9,75247,8576,27.1,3.8,39464,6417,3170,191,71759,6811,46.9,5.5,67333,8719,53.1,5.5,75969,12426,69.9,6.0,83877,11350,22.2,5.3,42500,15053,7.9,3.6,59273,10939,1861,289,38384,14454,61.6,8.6,30503,8728,56.4,7.8,27813,6840,5.3,4.1,46585,14598,38.4,8.6,48077,21085,20.8,6.6,49255,14307,17.6,8.3,40644,64655,27.7,(X),(X),(X),23.7,(X),(X),(X),32.6,(X),(X),(X)
1600000US0611481,0611481,"Carrick CDP, California",106,59,20156,24402,100.0,30.4,20156,24402,0.0,30.4,-,**,0.0,30.4,-,**,0.0,30.4,-,**,0.0,30.4,-,**,0.0,30.4,-,**,0.0,30.4,-,**,0.0,30.4,-,**,100.0,30.4,20156,24402,0.0,30.4,-,**,0.0,30.4,-,**,72.6,27.1,11536,42024,27.4,27.1,22266,22973,38,32,49000,12962,0.0,53.4,-,**,100.0,53.4,49000,12962,100.0,53.4,49000,12962,0.0,53.4,-,**,0.0,53.4,-,**,68,60,11214,7749,75.0,39.8,11821,12747,75.0,39.8,11821,12747,0.0,39.9,-,**,25.0,39.8,"2,500-",***,25.0,39.8,"2,500-",***,0.0,39.9,-,**,26.4,(X),(X),(X),73.7,(X),(X),(X),0.0,(X),(X),(X)
1600000US0611530,0611530,"Carson city, California",24903,489,68425,2809,32.3,1.6,56676,2784,27.3,1.3,78174,6178,0.6,0.3,46417,111713,24.1,1.5,76250,5406,2.0,0.6,103062,41739,9.1,1.3,53601,8295,4.5,1.1,76140,12052,31.5,1.6,57551,3431,12.3,1.2,54576,2955,0.8,0.4,55486,60957,28.9,1.9,67415,6103,47.2,1.9,78075,4174,23.1,1.2,46267,4677,20200,447,72578,2346,42.3,2.0,66439,5676,57.7,2.0,77177,3680,71.0,2.2,78630,3384,22.2,1.9,51082,5821,6.8,1.3,73764,3744,4703,477,39783,4141,55.1,4.4,33171,5421,44.7,4.7,24111,6246,10.4,3.6,75714,27892,44.9,4.4,50673,9114,34.3,4.5,39223,6656,10.6,3.1,101681,21731,37.8,(X),(X),(X),39.2,(X),(X),(X),25.7,(X),(X),(X)
1600000US0611600,0611600,"Cartago CDP, California",31,26,66250,65600,100.0,59.1,66250,65600,0.0,59.1,-,**,0.0,59.1,-,**,0.0,59.1,-,**,0.0,59.1,-,**,0.0,59.1,-,**,0.0,59.1,-,**,0.0,59.1,-,**,100.0,59.1,66250,65600,0.0,59.1,-,**,38.7,45.6,-,**,0.0,59.1,-,**,61.3,45.6,26458,47270,12,21,-,**,100.0,95.0,-,**,0.0,95.0,-,**,100.0,95.0,-,**,0.0,95.0,-,**,0.0,95.0,-,**,19,14,26458,47270,36.8,43.1,-,**,36.8,43.1,-,**,0.0,75.5,-,**,63.2,43.1,22500,9874,63.2,43.1,22500,9874,0.0,75.5,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
1600000US0611614,0611614,"Caruthers CDP, California",618,96,44545,5593,65.9,13.5,39688,16117,3.2,5.0,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,28.0,12.3,63942,44890,2.9,3.5,44231,35488,66.0,11.6,44545,8320,29.9,11.7,52344,50255,15.4,11.3,32844,6803,32.2,11.8,44732,65523,30.1,11.7,82222,16667,22.3,10.5,31389,14744,577,95,46050,12771,39.0,13.7,43006,10585,61.0,13.7,67222,22284,59.4,14.5,70729,33862,34.5,14.9,38170,17705,6.1,7.0,"2,500-",***,41,41,18594,7568,41.5,56.1,17125,30297,41.5,56.1,17125,30297,0.0,51.4,-,**,58.5,56.1,-,**,58.5,56.1,-,**,0.0,51.4,-,**,44.8,(X),(X),(X),43.8,(X),(X),(X),58.5,(X),(X),(X)
1600000US0611656,0611656,"Casa Conejo CDP, California",898,105,97770,31727,87.9,8.0,97669,30155,5.9,6.6,56616,3496,2.2,3.6,-,**,0.1,1.4,-,**,0.0,4.4,-,**,2.9,4.3,-,**,1.0,1.5,"250,000+",***,12.6,6.8,126776,31552,82.7,8.0,85536,31131,0.0,4.4,-,**,33.6,7.2,77321,40573,47.6,7.2,129519,23227,18.8,6.1,59583,36145,720,102,101500,24064,55.1,9.7,99408,28650,44.9,9.7,117639,48869,79.6,8.9,105795,24584,14.6,8.1,32875,46853,5.8,5.6,138125,37770,178,95,26458,17669,30.9,23.2,29375,49099,30.9,23.2,29375,49099,0.0,20.0,-,**,69.1,23.2,25938,19372,52.2,26.3,22212,12910,16.9,17.8,167656,190891,33.0,(X),(X),(X),26.3,(X),(X),(X),49.4,(X),(X),(X)
1600000US0611691,0611691,"Casa de Oro-Mount Helix CDP, California",6908,285,87075,7094,86.6,2.8,90804,7156,7.4,2.2,63571,29272,1.0,0.8,187000,164650,2.5,1.2,99118,84676,0.0,0.6,-,**,1.7,1.2,137614,144418,0.8,0.6,59044,68879,11.2,2.6,71685,27159,76.4,3.4,91991,6814,2.8,1.5,53275,18307,24.1,2.7,90329,13904,46.1,3.4,103184,6314,27.0,2.6,60117,3254,5318,266,98160,5761,42.2,4.2,105227,17418,57.8,4.2,95926,5646,80.6,3.8,108276,14704,13.3,2.8,60750,9819,6.1,2.5,75858,26791,1590,251,41875,4212,54.1,8.9,35511,8754,48.4,8.3,29777,6605,5.7,3.4,72375,72472,45.9,8.9,54063,13650,31.0,6.9,40781,13448,14.9,7.9,71685,55662,24.7,(X),(X),(X),23.6,(X),(X),(X),23.8,(X),(X),(X)
1600000US0611754,0611754,"Casmalia CDP, California",98,75,42692,6853,100.0,32.2,42692,6853,0.0,32.2,-,**,0.0,32.2,-,**,0.0,32.2,-,**,0.0,32.2,-,**,0.0,32.2,-,**,0.0,32.2,-,**,86.7,25.7,39743,6645,13.3,25.7,-,**,0.0,32.2,-,**,34.7,53.1,-,**,65.3,53.1,43782,10646,0.0,32.2,-,**,85,78,39743,6645,85.9,32.4,42660,6315,14.1,32.4,-,**,60.0,57.7,43365,6347,40.0,57.7,-,**,0.0,35.4,-,**,13,20,-,**,0.0,91.2,-,**,0.0,91.2,-,**,0.0,91.2,-,**,100.0,91.2,-,**,100.0,91.2,-,**,0.0,91.2,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
1600000US0611768,0611768,"Caspar CDP, California",336,149,69091,34790,91.7,12.9,70556,24899,0.0,11.2,-,**,0.0,11.2,-,**,0.0,11.2,-,**,0.0,11.2,-,**,0.0,11.2,-,**,8.3,12.9,-,**,0.0,11.2,-,**,91.7,12.9,70556,24899,0.0,11.2,-,**,47.3,24.4,48080,22263,33.0,21.7,87813,11698,19.6,12.3,35192,30512,226,108,71278,9767,40.3,28.3,88381,20142,59.7,28.3,70417,23697,86.7,12.8,72111,23431,13.3,12.8,62500,18215,0.0,16.2,-,**,110,94,45313,40944,56.4,49.6,12000,41745,44.5,45.6,11350,23478,11.8,22.3,-,**,43.6,49.6,-,**,0.0,29.6,-,**,43.6,49.6,-,**,6.3,(X),(X),(X),4.4,(X),(X),(X),10.0,(X),(X),(X)
1600000US0611782,0611782,"Cassel CDP, California",127,66,56976,26743,100.0,26.5,56976,26743,0.0,26.5,-,**,0.0,26.5,-,**,0.0,26.5,-,**,0.0,26.5,-,**,0.0,26.5,-,**,0.0,26.5,-,**,0.0,26.5,-,**,100.0,26.5,56976,26743,0.0,26.5,-,**,48.0,40.0,55040,52440,37.8,38.1,83438,16342,14.2,16.3,63750,75472,118,65,57339,29681,59.3,41.6,55403,44883,40.7,41.6,83438,15342,100.0,28.1,57339,29681,0.0,28.1,-,**,0.0,28.1,-,**,9,14,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,6.3,(X),(X),(X),6.8,(X),(X),(X),0.0,(X),(X),(X)
1600000US0611796,0611796,"Castaic CDP, California",5560,233,102272,8441,77.3,3.9,102104,9044,6.2,2.6,110493,27760,0.5,0.6,109188,78765,7.8,2.1,123393,43092,0.1,0.3,-,**,5.5,2.1,66833,50937,2.6,1.4,153988,115134,15.1,3.4,86311,8886,69.2,4.5,105335,11427,1.0,0.7,80583,58781,40.3,3.5,99792,12737,52.0,3.6,118804,12926,6.7,1.7,42000,11191,4599,250,110211,8820,60.4,3.8,109563,7140,39.6,3.8,117750,28001,81.7,3.4,125375,13776,11.0,2.9,66591,31438,7.3,2.4,91638,38861,961,213,75705,10991,42.2,10.2,41016,23906,31.8,9.8,31892,5435,10.4,7.2,93516,77341,57.8,10.2,77340,21983,32.0,10.9,76520,21710,25.7,10.9,108938,102719,27.6,(X),(X),(X),27.2,(X),(X),(X),29.8,(X),(X),(X)
1600000US0611915,0611915,"Castle Hill CDP, California",481,87,145125,81358,94.6,6.4,180583,94261,0.0,8.0,-,**,0.0,8.0,-,**,0.0,8.0,-,**,0.0,8.0,-,**,2.7,4.6,-,**,2.7,4.5,-,**,2.7,4.6,-,**,94.6,6.4,180583,94261,0.0,8.0,-,**,19.8,13.3,215970,38474,58.2,17.3,181333,84244,22.0,10.7,69808,47897,366,84,143750,79544,60.1,16.3,146500,107375,39.9,16.3,136500,84033,90.4,8.5,181250,88778,6.0,6.4,89792,105589,3.6,5.7,-,**,115,76,222528,339938,35.7,35.7,36161,236600,35.7,35.7,36161,239228,0.0,28.6,-,**,64.3,35.7,222944,284040,64.3,35.7,222944,284040,0.0,28.6,-,**,8.3,(X),(X),(X),10.9,(X),(X),(X),0.0,(X),(X),(X)
