GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",429,75,277,67,225,71,52,47,45,40,7,21,152,83,141,83,11,9
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",630,100,373,102,292,100,81,65,51,57,30,29,257,103,192,83,65,59
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",297,125,190,92,170,90,20,21,0,12,20,21,107,97,87,87,20,32
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",77,53,58,44,47,43,11,11,11,11,0,12,19,29,0,12,19,29
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",86,67,46,56,40,55,6,10,0,12,6,10,40,38,31,35,9,14
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",503,108,348,110,232,90,116,68,78,63,38,47,155,54,91,49,64,39
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",322,89,175,77,50,45,125,69,44,47,81,49,147,79,121,73,26,40
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",350,79,246,70,210,62,36,30,13,22,23,19,104,42,62,32,42,27
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",233,49,150,49,138,50,12,16,0,12,12,16,83,41,72,41,11,15
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",303,91,232,94,199,89,33,41,10,16,23,38,71,55,71,55,0,12
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",155,62,146,62,119,62,27,30,14,22,13,20,9,13,0,12,9,13
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",225,61,136,51,90,46,46,35,10,14,36,32,89,43,89,43,0,12
1500000US060371031024,060371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California",137,60,38,27,38,27,0,12,0,12,0,12,99,57,88,55,11,16
1500000US060371031025,060371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California",283,77,117,49,86,42,31,32,0,12,31,32,166,60,121,67,45,51
1500000US060371032001,060371032001,"Block Group 1, Census Tract 1032, Los Angeles County, California",392,110,264,89,202,84,62,43,34,42,28,34,128,95,97,89,31,35
1500000US060371032002,060371032002,"Block Group 2, Census Tract 1032, Los Angeles County, California",507,118,238,84,146,66,92,73,62,63,30,37,269,107,196,96,73,50
1500000US060371032003,060371032003,"Block Group 3, Census Tract 1032, Los Angeles County, California",361,102,192,74,154,68,38,39,38,39,0,12,169,88,143,88,26,31
1500000US060371033001,060371033001,"Block Group 1, Census Tract 1033, Los Angeles County, California",473,82,306,74,236,77,70,55,7,11,63,52,167,68,119,54,48,43
1500000US060371033002,060371033002,"Block Group 2, Census Tract 1033, Los Angeles County, California",599,75,357,68,287,71,70,41,35,29,35,29,242,71,182,72,60,48
1500000US060371034001,060371034001,"Block Group 1, Census Tract 1034, Los Angeles County, California",405,111,201,112,196,111,5,11,0,12,5,11,204,94,131,84,73,59
1500000US060371034002,060371034002,"Block Group 2, Census Tract 1034, Los Angeles County, California",218,84,149,69,125,66,24,26,11,19,13,20,69,53,69,53,0,12
1500000US060371034003,060371034003,"Block Group 3, Census Tract 1034, Los Angeles County, California",177,82,144,87,82,50,62,78,45,74,17,26,33,33,33,33,0,12
1500000US060371034004,060371034004,"Block Group 4, Census Tract 1034, Los Angeles County, California",315,90,189,73,174,70,15,26,0,12,15,26,126,72,116,72,10,15
1500000US060371034005,060371034005,"Block Group 5, Census Tract 1034, Los Angeles County, California",796,156,509,139,329,125,180,95,72,75,108,74,287,117,182,87,105,99
1500000US060371041031,060371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California",28,26,28,26,17,19,11,18,0,12,11,18,0,12,0,12,0,12
1500000US060371041032,060371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California",16,16,16,16,16,16,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371041051,060371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California",8,13,0,12,0,12,0,12,0,12,0,12,8,13,8,13,0,12
1500000US060371041052,060371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California",80,46,62,40,7,10,55,40,25,33,30,34,18,20,18,20,0,12
1500000US060371041081,060371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California",34,39,12,19,12,19,0,12,0,12,0,12,22,35,22,35,0,12
1500000US060371041082,060371041082,"Block Group 2, Census Tract 1041.08, Los Angeles County, California",78,43,19,20,9,14,10,16,10,16,0,12,59,46,27,26,32,37
1500000US060371041083,060371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371041241,060371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California",79,40,74,39,64,41,10,14,4,10,6,9,5,10,0,12,5,10
1500000US060371041242,060371041242,"Block Group 2, Census Tract 1041.24, Los Angeles County, California",187,57,104,53,93,52,11,12,4,7,7,11,83,58,12,18,71,53
1500000US060371041243,060371041243,"Block Group 3, Census Tract 1041.24, Los Angeles County, California",176,65,81,36,72,34,9,13,0,12,9,13,95,66,55,39,40,54
1500000US060371042011,060371042011,"Block Group 1, Census Tract 1042.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042012,060371042012,"Block Group 2, Census Tract 1042.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042013,060371042013,"Block Group 3, Census Tract 1042.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042031,060371042031,"Block Group 1, Census Tract 1042.03, Los Angeles County, California",17,21,0,12,0,12,0,12,0,12,0,12,17,21,17,21,0,12
1500000US060371042032,060371042032,"Block Group 2, Census Tract 1042.03, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371042041,060371042041,"Block Group 1, Census Tract 1042.04, Los Angeles County, California",2,4,2,4,0,12,2,4,2,4,0,12,0,12,0,12,0,12
1500000US060371042042,060371042042,"Block Group 2, Census Tract 1042.04, Los Angeles County, California",74,43,47,36,9,13,38,35,19,20,19,29,27,30,27,30,0,12
1500000US060371043101,060371043101,"Block Group 1, Census Tract 1043.10, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043102,060371043102,"Block Group 2, Census Tract 1043.10, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043103,060371043103,"Block Group 3, Census Tract 1043.10, Los Angeles County, California",33,29,28,27,28,27,0,12,0,12,0,12,5,7,5,7,0,12
1500000US060371043201,060371043201,"Block Group 1, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043202,060371043202,"Block Group 2, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043203,060371043203,"Block Group 3, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371043204,060371043204,"Block Group 4, Census Tract 1043.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371044011,060371044011,"Block Group 1, Census Tract 1044.01, Los Angeles County, California",9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371044012,060371044012,"Block Group 2, Census Tract 1044.01, Los Angeles County, California",16,18,11,16,11,16,0,12,0,12,0,12,5,8,5,8,0,12
1500000US060371044031,060371044031,"Block Group 1, Census Tract 1044.03, Los Angeles County, California",24,34,24,34,24,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371044032,060371044032,"Block Group 2, Census Tract 1044.03, Los Angeles County, California",7,11,0,12,0,12,0,12,0,12,0,12,7,11,7,11,0,12
1500000US060371044041,060371044041,"Block Group 1, Census Tract 1044.04, Los Angeles County, California",17,20,11,18,0,12,11,18,0,12,11,18,6,9,6,9,0,12
1500000US060371044042,060371044042,"Block Group 2, Census Tract 1044.04, Los Angeles County, California",18,21,18,21,4,7,14,20,0,12,14,20,0,12,0,12,0,12
1500000US060371045001,060371045001,"Block Group 1, Census Tract 1045, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371045002,060371045002,"Block Group 2, Census Tract 1045, Los Angeles County, California",17,19,7,11,0,12,7,11,7,11,0,12,10,14,10,14,0,12
1500000US060371046101,060371046101,"Block Group 1, Census Tract 1046.10, Los Angeles County, California",15,17,0,12,0,12,0,12,0,12,0,12,15,17,10,15,5,8
1500000US060371046102,060371046102,"Block Group 2, Census Tract 1046.10, Los Angeles County, California",5,9,5,9,5,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371046201,060371046201,"Block Group 1, Census Tract 1046.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371046202,060371046202,"Block Group 2, Census Tract 1046.20, Los Angeles County, California",14,20,14,20,14,20,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047011,060371047011,"Block Group 1, Census Tract 1047.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047012,060371047012,"Block Group 2, Census Tract 1047.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047013,060371047013,"Block Group 3, Census Tract 1047.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047031,060371047031,"Block Group 1, Census Tract 1047.03, Los Angeles County, California",4,7,0,12,0,12,0,12,0,12,0,12,4,7,4,7,0,12
1500000US060371047032,060371047032,"Block Group 2, Census Tract 1047.03, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371047041,060371047041,"Block Group 1, Census Tract 1047.04, Los Angeles County, California",113,48,38,27,32,25,6,10,0,12,6,10,75,46,30,24,45,41
1500000US060371048101,060371048101,"Block Group 1, Census Tract 1048.10, Los Angeles County, California",6,9,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12
1500000US060371048102,060371048102,"Block Group 2, Census Tract 1048.10, Los Angeles County, California",21,25,21,25,0,12,21,25,0,12,21,25,0,12,0,12,0,12
1500000US060371048103,060371048103,"Block Group 3, Census Tract 1048.10, Los Angeles County, California",18,28,18,28,18,28,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371048211,060371048211,"Block Group 1, Census Tract 1048.21, Los Angeles County, California",55,42,5,7,5,7,0,12,0,12,0,12,50,41,38,36,12,20
1500000US060371048212,060371048212,"Block Group 2, Census Tract 1048.21, Los Angeles County, California",10,16,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12
1500000US060371048221,060371048221,"Block Group 1, Census Tract 1048.22, Los Angeles County, California",32,30,19,27,13,24,6,10,0,12,6,10,13,16,13,16,0,12
1500000US060371060101,060371060101,"Block Group 1, Census Tract 1060.10, Los Angeles County, California",292,63,191,53,142,55,49,32,49,32,0,12,101,46,70,44,31,32
1500000US060371060201,060371060201,"Block Group 1, Census Tract 1060.20, Los Angeles County, California",98,52,90,50,83,49,7,11,0,12,7,11,8,12,0,12,8,12
1500000US060371060202,060371060202,"Block Group 2, Census Tract 1060.20, Los Angeles County, California",205,56,115,43,83,40,32,25,14,15,18,20,90,49,81,46,9,13
1500000US060371061111,060371061111,"Block Group 1, Census Tract 1061.11, Los Angeles County, California",255,74,154,64,107,49,47,51,12,19,35,47,101,54,63,50,38,28
1500000US060371061112,060371061112,"Block Group 2, Census Tract 1061.11, Los Angeles County, California",205,64,145,57,100,55,45,38,17,20,28,33,60,34,25,23,35,27
1500000US060371061121,060371061121,"Block Group 1, Census Tract 1061.12, Los Angeles County, California",110,69,55,37,18,19,37,36,8,12,29,34,55,59,47,58,8,13
1500000US060371061122,060371061122,"Block Group 2, Census Tract 1061.12, Los Angeles County, California",233,61,166,52,130,47,36,29,9,14,27,25,67,45,44,32,23,26
1500000US060371061131,060371061131,"Block Group 1, Census Tract 1061.13, Los Angeles County, California",135,59,104,52,78,50,26,22,15,18,11,14,31,27,31,27,0,12
1500000US060371061132,060371061132,"Block Group 2, Census Tract 1061.13, Los Angeles County, California",62,33,41,30,41,30,0,12,0,12,0,12,21,17,21,17,0,12
1500000US060371061141,060371061141,"Block Group 1, Census Tract 1061.14, Los Angeles County, California",202,62,158,61,80,50,78,54,19,30,59,43,44,30,34,25,10,17
1500000US060371061142,060371061142,"Block Group 2, Census Tract 1061.14, Los Angeles County, California",7,11,0,12,0,12,0,12,0,12,0,12,7,11,7,11,0,12
1500000US060371064031,060371064031,"Block Group 1, Census Tract 1064.03, Los Angeles County, California",56,29,26,21,11,12,15,17,0,12,15,17,30,20,25,19,5,8
1500000US060371064032,060371064032,"Block Group 2, Census Tract 1064.03, Los Angeles County, California",30,24,12,14,7,11,5,9,0,12,5,9,18,19,18,19,0,12
1500000US060371064033,060371064033,"Block Group 3, Census Tract 1064.03, Los Angeles County, California",76,47,29,22,24,22,5,8,0,12,5,8,47,41,47,41,0,12
1500000US060371064051,060371064051,"Block Group 1, Census Tract 1064.05, Los Angeles County, California",15,24,15,24,15,24,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371064052,060371064052,"Block Group 2, Census Tract 1064.05, Los Angeles County, California",63,38,30,29,22,25,8,15,8,15,0,12,33,24,33,24,0,12
1500000US060371064053,060371064053,"Block Group 3, Census Tract 1064.05, Los Angeles County, California",43,37,8,13,0,12,8,13,0,12,8,13,35,35,35,35,0,12
1500000US060371064061,060371064061,"Block Group 1, Census Tract 1064.06, Los Angeles County, California",366,101,204,100,177,103,27,42,22,33,5,15,162,60,109,49,53,47
1500000US060371064062,060371064062,"Block Group 2, Census Tract 1064.06, Los Angeles County, California",29,29,29,29,19,25,10,17,0,12,10,17,0,12,0,12,0,12
1500000US060371064063,060371064063,"Block Group 3, Census Tract 1064.06, Los Angeles County, California",53,41,33,38,33,38,0,12,0,12,0,12,20,16,20,16,0,12
1500000US060371064071,060371064071,"Block Group 1, Census Tract 1064.07, Los Angeles County, California",49,32,0,12,0,12,0,12,0,12,0,12,49,32,10,15,39,29
1500000US060371064072,060371064072,"Block Group 2, Census Tract 1064.07, Los Angeles County, California",80,48,56,48,11,16,45,48,16,24,29,44,24,23,24,23,0,12
1500000US060371064081,060371064081,"Block Group 1, Census Tract 1064.08, Los Angeles County, California",52,37,32,31,24,27,8,15,0,12,8,15,20,24,20,24,0,12
1500000US060371064082,060371064082,"Block Group 2, Census Tract 1064.08, Los Angeles County, California",19,24,4,6,4,6,0,12,0,12,0,12,15,23,15,23,0,12
1500000US060371065101,060371065101,"Block Group 1, Census Tract 1065.10, Los Angeles County, California",108,68,91,66,91,66,0,12,0,12,0,12,17,20,17,20,0,12
1500000US060371065102,060371065102,"Block Group 2, Census Tract 1065.10, Los Angeles County, California",148,46,87,48,39,29,48,44,15,23,33,40,61,43,43,36,18,24
1500000US060371065103,060371065103,"Block Group 3, Census Tract 1065.10, Los Angeles County, California",182,71,99,55,89,54,10,15,0,12,10,15,83,46,50,35,33,29
1500000US060371065201,060371065201,"Block Group 1, Census Tract 1065.20, Los Angeles County, California",139,60,87,56,87,56,0,12,0,12,0,12,52,30,42,25,10,14
1500000US060371065202,060371065202,"Block Group 2, Census Tract 1065.20, Los Angeles County, California",151,59,78,53,31,26,47,48,0,12,47,48,73,33,56,29,17,20
1500000US060371065203,060371065203,"Block Group 3, Census Tract 1065.20, Los Angeles County, California",16,18,16,18,7,11,9,13,0,12,9,13,0,12,0,12,0,12
1500000US060371066031,060371066031,"Block Group 1, Census Tract 1066.03, Los Angeles County, California",303,67,266,63,220,65,46,27,14,13,32,24,37,31,37,31,0,12
1500000US060371066032,060371066032,"Block Group 2, Census Tract 1066.03, Los Angeles County, California",317,58,251,62,220,61,31,26,13,16,18,22,66,33,53,33,13,15
1500000US060371066041,060371066041,"Block Group 1, Census Tract 1066.04, Los Angeles County, California",10,16,10,16,0,12,10,16,10,16,0,12,0,12,0,12,0,12
1500000US060371066042,060371066042,"Block Group 2, Census Tract 1066.04, Los Angeles County, California",34,30,11,20,11,20,0,12,0,12,0,12,23,27,23,27,0,12
1500000US060371066043,060371066043,"Block Group 3, Census Tract 1066.04, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371066044,060371066044,"Block Group 4, Census Tract 1066.04, Los Angeles County, California",87,43,67,39,40,34,27,39,0,12,27,39,20,23,20,23,0,12
1500000US060371066411,060371066411,"Block Group 1, Census Tract 1066.41, Los Angeles County, California",508,66,431,67,381,59,50,33,15,23,35,25,77,44,74,44,3,5
1500000US060371066421,060371066421,"Block Group 1, Census Tract 1066.42, Los Angeles County, California",261,65,216,61,189,62,27,24,10,15,17,18,45,39,45,39,0,12
1500000US060371066422,060371066422,"Block Group 2, Census Tract 1066.42, Los Angeles County, California",224,50,182,50,168,49,14,16,14,16,0,12,42,26,22,21,20,16
1500000US060371066423,060371066423,"Block Group 3, Census Tract 1066.42, Los Angeles County, California",202,72,150,74,98,62,52,47,0,12,52,47,52,37,52,37,0,12
1500000US060371066431,060371066431,"Block Group 1, Census Tract 1066.43, Los Angeles County, California",542,94,484,98,437,97,47,32,19,21,28,31,58,40,51,39,7,12
1500000US060371066432,060371066432,"Block Group 2, Census Tract 1066.43, Los Angeles County, California",147,68,113,66,113,66,0,12,0,12,0,12,34,33,34,33,0,12
1500000US060371066433,060371066433,"Block Group 3, Census Tract 1066.43, Los Angeles County, California",133,45,103,42,73,39,30,23,0,12,30,23,30,24,19,21,11,17
1500000US060371066451,060371066451,"Block Group 1, Census Tract 1066.45, Los Angeles County, California",190,57,166,58,157,59,9,14,0,12,9,14,24,27,24,27,0,12
1500000US060371066452,060371066452,"Block Group 2, Census Tract 1066.45, Los Angeles County, California",602,75,512,88,462,95,50,38,8,13,42,35,90,52,81,50,9,15
1500000US060371066461,060371066461,"Block Group 1, Census Tract 1066.46, Los Angeles County, California",392,65,311,62,215,56,96,52,5,9,91,52,81,45,76,44,5,7
1500000US060371066462,060371066462,"Block Group 2, Census Tract 1066.46, Los Angeles County, California",139,55,100,51,72,37,28,34,0,12,28,34,39,37,9,14,30,35
1500000US060371066481,060371066481,"Block Group 1, Census Tract 1066.48, Los Angeles County, California",52,28,20,20,17,18,3,7,0,12,3,7,32,24,23,21,9,14
1500000US060371066482,060371066482,"Block Group 2, Census Tract 1066.48, Los Angeles County, California",18,20,18,20,18,20,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371066491,060371066491,"Block Group 1, Census Tract 1066.49, Los Angeles County, California",27,25,18,22,18,22,0,12,0,12,0,12,9,11,9,11,0,12
1500000US060371066492,060371066492,"Block Group 2, Census Tract 1066.49, Los Angeles County, California",111,53,82,42,73,42,9,13,0,12,9,13,29,33,0,12,29,33
1500000US060371070101,060371070101,"Block Group 1, Census Tract 1070.10, Los Angeles County, California",98,47,42,27,28,20,14,17,14,17,0,12,56,43,52,42,4,6
1500000US060371070201,060371070201,"Block Group 1, Census Tract 1070.20, Los Angeles County, California",97,53,71,46,61,43,10,16,0,12,10,16,26,26,26,26,0,12
1500000US060371070202,060371070202,"Block Group 2, Census Tract 1070.20, Los Angeles County, California",16,19,16,19,7,12,9,14,0,12,9,14,0,12,0,12,0,12
1500000US060371081011,060371081011,"Block Group 1, Census Tract 1081.01, Los Angeles County, California",531,66,369,68,349,73,20,26,5,8,15,24,162,49,142,49,20,18
1500000US060371081021,060371081021,"Block Group 1, Census Tract 1081.02, Los Angeles County, California",801,102,678,107,524,100,154,79,51,42,103,69,123,49,113,49,10,16
1500000US060371081031,060371081031,"Block Group 1, Census Tract 1081.03, Los Angeles County, California",250,72,207,64,157,58,50,38,37,32,13,19,43,39,43,39,0,12
1500000US060371081032,060371081032,"Block Group 2, Census Tract 1081.03, Los Angeles County, California",328,72,328,72,278,65,50,63,40,61,10,16,0,12,0,12,0,12
1500000US060371081041,060371081041,"Block Group 1, Census Tract 1081.04, Los Angeles County, California",444,59,397,55,370,53,27,29,2,5,25,30,47,34,47,34,0,12
1500000US060371082011,060371082011,"Block Group 1, Census Tract 1082.01, Los Angeles County, California",409,92,328,90,197,81,131,72,62,42,69,58,81,44,67,45,14,23
1500000US060371082012,060371082012,"Block Group 2, Census Tract 1082.01, Los Angeles County, California",461,92,370,91,309,86,61,55,0,12,61,55,91,71,50,37,41,64
1500000US060371082021,060371082021,"Block Group 1, Census Tract 1082.02, Los Angeles County, California",1050,152,742,140,678,149,64,58,41,53,23,26,308,119,274,119,34,33
1500000US060371091001,060371091001,"Block Group 1, Census Tract 1091, Los Angeles County, California",220,56,110,53,68,49,42,26,0,12,42,26,110,55,110,55,0,12
1500000US060371091002,060371091002,"Block Group 2, Census Tract 1091, Los Angeles County, California",98,46,33,34,28,34,5,9,5,9,0,12,65,38,55,39,10,17
1500000US060371092001,060371092001,"Block Group 1, Census Tract 1092, Los Angeles County, California",81,37,63,35,63,35,0,12,0,12,0,12,18,20,7,11,11,17
1500000US060371092002,060371092002,"Block Group 2, Census Tract 1092, Los Angeles County, California",158,49,103,43,76,35,27,26,18,23,9,14,55,33,55,33,0,12
1500000US060371092003,060371092003,"Block Group 3, Census Tract 1092, Los Angeles County, California",252,79,152,69,75,51,77,64,31,35,46,53,100,53,85,46,15,23
1500000US060371093001,060371093001,"Block Group 1, Census Tract 1093, Los Angeles County, California",113,52,58,28,26,22,32,26,0,12,32,26,55,42,21,21,34,44
1500000US060371093002,060371093002,"Block Group 2, Census Tract 1093, Los Angeles County, California",84,46,55,32,41,26,14,19,0,12,14,19,29,34,6,10,23,33
1500000US060371093003,060371093003,"Block Group 3, Census Tract 1093, Los Angeles County, California",111,50,83,46,61,40,22,26,7,12,15,23,28,21,23,19,5,8
1500000US060371094001,060371094001,"Block Group 1, Census Tract 1094, Los Angeles County, California",51,45,51,45,27,26,24,36,24,36,0,12,0,12,0,12,0,12
1500000US060371094002,060371094002,"Block Group 2, Census Tract 1094, Los Angeles County, California",52,40,39,40,26,35,13,20,0,12,13,20,13,15,8,13,5,9
1500000US060371094003,060371094003,"Block Group 3, Census Tract 1094, Los Angeles County, California",172,58,67,42,54,40,13,21,13,21,0,12,105,50,99,48,6,12
1500000US060371095001,060371095001,"Block Group 1, Census Tract 1095, Los Angeles County, California",23,26,12,19,12,19,0,12,0,12,0,12,11,17,11,17,0,12
1500000US060371095002,060371095002,"Block Group 2, Census Tract 1095, Los Angeles County, California",27,31,9,13,9,13,0,12,0,12,0,12,18,29,0,12,18,29
1500000US060371095003,060371095003,"Block Group 3, Census Tract 1095, Los Angeles County, California",70,44,0,12,0,12,0,12,0,12,0,12,70,44,41,33,29,29
1500000US060371096011,060371096011,"Block Group 1, Census Tract 1096.01, Los Angeles County, California",58,26,29,23,23,23,6,11,0,12,6,11,29,21,29,21,0,12
1500000US060371096012,060371096012,"Block Group 2, Census Tract 1096.01, Los Angeles County, California",66,38,51,33,40,30,11,18,0,12,11,18,15,16,15,16,0,12
1500000US060371096013,060371096013,"Block Group 3, Census Tract 1096.01, Los Angeles County, California",26,23,26,23,26,23,0,12,0,12,0,12,0,12,0,12,0,12
1500000US060371096014,060371096014,"Block Group 4, Census Tract 1096.01, Los Angeles County, California",88,40,48,30,30,28,18,19,9,14,9,14,40,25,31,19,9,15
1500000US060371096031,060371096031,"Block Group 1, Census Tract 1096.03, Los Angeles County, California",128,52,53,31,20,21,33,22,0,12,33,22,75,45,75,45,0,12
